Player,Year,Pos,Actual,Scrim,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Y/R,Rec TD,Catch%,Rush TD,Yards/att,Touch,Y/T,G,GS,cScrim,cTOT TD,cFmbl,cRec,cTgt,cAtt,cRush yds,cRec yds,cY/R,cRec TD,cCatch%,cRush TD,cY/A,cTouch,cY/T,cG,cGS
Justin Jefferson,2020,WR,268.20000000000005,87.625,0.4375,0.0625,5.5,7.8125,0.125,21.0,0.0,87.5,0.99375,0.4375,4.4,0.0,0.00625,5.5625,0.9875,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jefferson,2021,WR,329.0,95.88235294117646,0.5882352941176471,0.058823529411764705,6.352941176470588,9.823529411764707,0.8235294117647058,22.0,0.0,95.05882352941177,0.8823529411764706,0.5882352941176471,3.8058823529411767,0.058823529411764705,0.047058823529411764,6.705882352941177,0.8411764705882353,17.0,17.0,87.625,0.4375,0.0625,5.5,7.8125,0.125,0.0,87.5,0.99375,0.4375,4.4,0.0,0.00625,5.5625,0.9875,16.0,14.0
Austin Ekeler,2017,RB,106.9,33.6875,0.3125,0.125,1.6875,2.1875,2.9375,22.0,16.25,17.4375,10.3,0.1875,77.1,0.125,5.5,4.625,7.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,2018,RB,168.8,68.42857142857143,0.42857142857142855,0.07142857142857142,2.7857142857142856,3.7857142857142856,7.571428571428571,23.0,39.57142857142857,28.857142857142858,10.4,0.21428571428571427,73.6,0.21428571428571427,5.2,10.357142857142858,6.6,14.0,3.0,33.6875,0.3125,0.125,1.6875,2.1875,2.9375,16.25,17.4375,10.3,0.1875,77.1,0.125,5.5,4.625,7.3,16.0,0.0
Austin Ekeler,2019,RB,307.0,96.875,0.6875,0.1875,5.75,6.75,8.25,24.0,34.8125,62.0625,10.8,0.5,85.2,0.1875,4.2,14.0,6.9,16.0,8.0,51.058035714285715,0.3705357142857143,0.09821428571428571,2.236607142857143,2.986607142857143,5.254464285714286,27.910714285714285,23.14732142857143,10.350000000000001,0.20089285714285715,75.35,0.16964285714285715,5.35,7.491071428571429,6.949999999999999,15.0,1.5
Austin Ekeler,2020,RB,163.3,93.3,0.3,0.1,5.4,6.5,11.6,25.0,53.0,40.3,7.5,0.2,83.1,0.1,4.6,17.0,5.5,10.0,10.0,66.33035714285715,0.4761904761904762,0.12797619047619047,3.407738095238095,4.241071428571428,6.25297619047619,30.211309523809522,36.11904761904762,10.500000000000002,0.3005952380952381,78.63333333333333,0.1755952380952381,4.966666666666666,9.660714285714286,6.933333333333333,15.333333333333334,3.6666666666666665
Austin Ekeler,2021,RB,337.8,97.375,1.25,0.25,4.375,5.875,12.875,26.0,56.9375,40.4375,9.2,0.5,74.5,0.75,4.4,17.25,5.6,16.0,16.0,73.07276785714286,0.43214285714285716,0.12098214285714284,3.9058035714285713,4.805803571428571,7.589732142857143,35.90848214285714,37.16428571428571,9.75,0.2754464285714286,79.75,0.15669642857142857,4.875,11.495535714285715,6.574999999999999,14.0,5.25
Davante Adams,2014,WR,100.6,27.875,0.1875,0.0,2.375,4.125,0.0,22.0,0.0,27.875,0.73125,0.1875,3.6,0.0,0.0,2.375,0.73125,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,2015,WR,104.30000000000001,37.15384615384615,0.07692307692307693,0.0,3.8461538461538463,7.230769230769231,0.0,23.0,0.0,37.15384615384615,0.7461538461538461,0.07692307692307693,4.092307692307693,0.0,0.0,3.8461538461538463,0.7461538461538461,13.0,12.0,27.875,0.1875,0.0,2.375,4.125,0.0,0.0,27.875,0.73125,0.1875,3.6,0.0,0.0,2.375,0.73125,16.0,11.0
Davante Adams,2016,WR,242.7,62.3125,0.75,0.125,4.6875,7.5625,0.0,24.0,0.0,62.3125,0.83125,0.75,3.875,0.0,0.0,4.6875,0.83125,16.0,15.0,32.51442307692308,0.13221153846153846,0.0,3.1105769230769234,5.677884615384615,0.0,0.0,32.51442307692308,0.738701923076923,0.13221153846153846,3.8461538461538467,0.0,0.0,3.1105769230769234,0.738701923076923,14.5,11.5
Davante Adams,2017,WR,222.5,63.214285714285715,0.7142857142857143,0.0,5.285714285714286,8.357142857142858,0.0,25.0,0.0,63.214285714285715,0.8571428571428571,0.7142857142857143,4.514285714285714,0.0,0.0,5.285714285714286,0.8571428571428571,14.0,14.0,42.44711538461539,0.3381410256410256,0.041666666666666664,3.636217948717949,6.306089743589744,0.0,0.0,42.44711538461539,0.7695512820512821,0.3381410256410256,3.8557692307692313,0.0,0.0,3.636217948717949,0.7695512820512821,15.0,12.666666666666666
Davante Adams,2018,WR,327.6,92.4,0.8666666666666667,0.0,7.4,11.266666666666667,0.0,26.0,0.0,92.4,0.8333333333333334,0.8666666666666667,4.38,0.0,0.0,7.4,0.8333333333333334,15.0,15.0,47.63890796703297,0.43217719780219777,0.03125,4.048592032967033,6.818853021978022,0.0,0.0,47.63890796703297,0.7914491758241758,0.43217719780219777,4.0203983516483515,0.0,0.0,4.048592032967033,0.7914491758241758,14.75,13.0
